"IB
References : ['IC.i']
Dependency : [IB]
Num. Points : [11]
Matrix Size : scalar
Type : Real","VCE
References : ['IC.i']
Dependency : [IB,VCE]
Num. Points : [11,301]
Matrix Size : scalar
Type : Real","IC.i
References : []
Dependency : [IB,VCE]
Num. Points : [11,301]
Matrix Size : scalar
Type : Real"
3.500E-5,5.560,-8.946 mA
3.500E-5,5.580,-8.949 mA
3.500E-5,5.600,-8.952 mA
3.500E-5,5.620,-8.955 mA
3.500E-5,5.640,-8.958 mA
3.500E-5,5.660,-8.961 mA
3.500E-5,5.680,-8.964 mA
3.500E-5,5.700,-8.967 mA
3.500E-5,5.720,-8.970 mA
3.500E-5,5.740,-8.973 mA
3.500E-5,5.760,-8.977 mA
3.500E-5,5.780,-8.980 mA
3.500E-5,5.800,-8.983 mA
3.500E-5,5.820,-8.986 mA
3.500E-5,5.840,-8.989 mA
3.500E-5,5.860,-8.992 mA
3.500E-5,5.880,-8.995 mA
3.500E-5,5.900,-8.998 mA
3.500E-5,5.920,-9.001 mA
3.500E-5,5.940,-9.004 mA
3.500E-5,5.960,-9.007 mA
3.500E-5,5.980,-9.011 mA
3.500E-5,6.000,-9.014 mA
4.000E-5,0.000,140.7 uA
4.000E-5,0.020,-550.3 uA
4.000E-5,0.040,-1.453 mA
4.000E-5,0.060,-2.522 mA
4.000E-5,0.080,-3.685 mA
4.000E-5,0.100,-4.862 mA
4.000E-5,0.120,-5.972 mA
4.000E-5,0.140,-6.940 mA
4.000E-5,0.160,-7.709 mA
4.000E-5,0.180,-8.256 mA
4.000E-5,0.200,-8.605 mA
4.000E-5,0.220,-8.809 mA
4.000E-5,0.240,-8.921 mA
4.000E-5,0.260,-8.983 mA
4.000E-5,0.280,-9.017 mA
4.000E-5,0.300,-9.036 mA
4.000E-5,0.320,-9.048 mA
4.000E-5,0.340,-9.056 mA
4.000E-5,0.360,-9.062 mA
4.000E-5,0.380,-9.066 mA
4.000E-5,0.400,-9.071 mA
4.000E-5,0.420,-9.074 mA
4.000E-5,0.440,-9.078 mA
4.000E-5,0.460,-9.082 mA
4.000E-5,0.480,-9.085 mA
4.000E-5,0.500,-9.089 mA
4.000E-5,0.520,-9.092 mA
4.000E-5,0.540,-9.096 mA
4.000E-5,0.560,-9.099 mA
4.000E-5,0.580,-9.103 mA
4.000E-5,0.600,-9.106 mA
4.000E-5,0.620,-9.110 mA
4.000E-5,0.640,-9.113 mA
4.000E-5,0.660,-9.116 mA
4.000E-5,0.680,-9.120 mA
4.000E-5,0.700,-9.123 mA
4.000E-5,0.720,-9.127 mA
4.000E-5,0.740,-9.130 mA
4.000E-5,0.760,-9.134 mA
4.000E-5,0.780,-9.137 mA
4.000E-5,0.800,-9.141 mA
4.000E-5,0.820,-9.144 mA
4.000E-5,0.840,-9.148 mA
4.000E-5,0.860,-9.151 mA
4.000E-5,0.880,-9.154 mA
4.000E-5,0.900,-9.158 mA
4.000E-5,0.920,-9.161 mA
4.000E-5,0.940,-9.165 mA
4.000E-5,0.960,-9.168 mA
4.000E-5,0.980,-9.172 mA
4.000E-5,1.000,-9.175 mA
4.000E-5,1.020,-9.179 mA
4.000E-5,1.040,-9.182 mA
4.000E-5,1.060,-9.186 mA
4.000E-5,1.080,-9.189 mA
4.000E-5,1.100,-9.192 mA
4.000E-5,1.120,-9.196 mA
4.000E-5,1.140,-9.199 mA
4.000E-5,1.160,-9.203 mA
4.000E-5,1.180,-9.206 mA
4.000E-5,1.200,-9.210 mA
4.000E-5,1.220,-9.213 mA
4.000E-5,1.240,-9.217 mA
4.000E-5,1.260,-9.220 mA
4.000E-5,1.280,-9.224 mA
4.000E-5,1.300,-9.227 mA
4.000E-5,1.320,-9.230 mA
4.000E-5,1.340,-9.234 mA
4.000E-5,1.360,-9.237 mA
4.000E-5,1.380,-9.241 mA
4.000E-5,1.400,-9.244 mA
4.000E-5,1.420,-9.248 mA
4.000E-5,1.440,-9.251 mA
4.000E-5,1.460,-9.255 mA
4.000E-5,1.480,-9.258 mA
4.000E-5,1.500,-9.261 mA
4.000E-5,1.520,-9.265 mA
4.000E-5,1.540,-9.268 mA
4.000E-5,1.560,-9.272 mA
4.000E-5,1.580,-9.275 mA
4.000E-5,1.600,-9.279 mA
4.000E-5,1.620,-9.282 mA
4.000E-5,1.640,-9.286 mA
4.000E-5,1.660,-9.289 mA
4.000E-5,1.680,-9.293 mA
4.000E-5,1.700,-9.296 mA
4.000E-5,1.720,-9.299 mA
4.000E-5,1.740,-9.303 mA
4.000E-5,1.760,-9.306 mA
4.000E-5,1.780,-9.310 mA
4.000E-5,1.800,-9.313 mA
4.000E-5,1.820,-9.317 mA
4.000E-5,1.840,-9.320 mA
4.000E-5,1.860,-9.324 mA
4.000E-5,1.880,-9.327 mA
4.000E-5,1.900,-9.331 mA
4.000E-5,1.920,-9.334 mA
4.000E-5,1.940,-9.337 mA
4.000E-5,1.960,-9.341 mA
4.000E-5,1.980,-9.344 mA
4.000E-5,2.000,-9.348 mA
4.000E-5,2.020,-9.351 mA
4.000E-5,2.040,-9.355 mA
4.000E-5,2.060,-9.358 mA
4.000E-5,2.080,-9.362 mA
4.000E-5,2.100,-9.365 mA
4.000E-5,2.120,-9.369 mA
4.000E-5,2.140,-9.372 mA
4.000E-5,2.160,-9.375 mA
4.000E-5,2.180,-9.379 mA
4.000E-5,2.200,-9.382 mA
4.000E-5,2.220,-9.386 mA
4.000E-5,2.240,-9.389 mA
4.000E-5,2.260,-9.393 mA
4.000E-5,2.280,-9.396 mA
4.000E-5,2.300,-9.400 mA
4.000E-5,2.320,-9.403 mA
4.000E-5,2.340,-9.407 mA
4.000E-5,2.360,-9.410 mA
4.000E-5,2.380,-9.413 mA
4.000E-5,2.400,-9.417 mA
4.000E-5,2.420,-9.420 mA
4.000E-5,2.440,-9.424 mA
4.000E-5,2.460,-9.427 mA
4.000E-5,2.480,-9.431 mA
4.000E-5,2.500,-9.434 mA
4.000E-5,2.520,-9.438 mA
4.000E-5,2.540,-9.441 mA
4.000E-5,2.560,-9.445 mA
4.000E-5,2.580,-9.448 mA
4.000E-5,2.600,-9.451 mA
4.000E-5,2.620,-9.455 mA
4.000E-5,2.640,-9.458 mA
4.000E-5,2.660,-9.462 mA
4.000E-5,2.680,-9.465 mA
4.000E-5,2.700,-9.469 mA
4.000E-5,2.720,-9.472 mA
4.000E-5,2.740,-9.476 mA
4.000E-5,2.760,-9.479 mA
4.000E-5,2.780,-9.482 mA
4.000E-5,2.800,-9.486 mA
4.000E-5,2.820,-9.489 mA
4.000E-5,2.840,-9.493 mA
4.000E-5,2.860,-9.496 mA
4.000E-5,2.880,-9.500 mA
4.000E-5,2.900,-9.503 mA
4.000E-5,2.920,-9.507 mA
4.000E-5,2.940,-9.510 mA
4.000E-5,2.960,-9.514 mA
4.000E-5,2.980,-9.517 mA
4.000E-5,3.000,-9.520 mA
4.000E-5,3.020,-9.524 mA
4.000E-5,3.040,-9.527 mA
4.000E-5,3.060,-9.531 mA
4.000E-5,3.080,-9.534 mA
4.000E-5,3.100,-9.538 mA
4.000E-5,3.120,-9.541 mA
4.000E-5,3.140,-9.545 mA
4.000E-5,3.160,-9.548 mA
4.000E-5,3.180,-9.552 mA
4.000E-5,3.200,-9.555 mA
4.000E-5,3.220,-9.558 mA
4.000E-5,3.240,-9.562 mA
4.000E-5,3.260,-9.565 mA
4.000E-5,3.280,-9.569 mA
4.000E-5,3.300,-9.572 mA
4.000E-5,3.320,-9.576 mA
4.000E-5,3.340,-9.579 mA
4.000E-5,3.360,-9.583 mA
4.000E-5,3.380,-9.586 mA
4.000E-5,3.400,-9.590 mA
4.000E-5,3.420,-9.593 mA
4.000E-5,3.440,-9.596 mA
4.000E-5,3.460,-9.600 mA
4.000E-5,3.480,-9.603 mA
4.000E-5,3.500,-9.607 mA
4.000E-5,3.520,-9.610 mA
4.000E-5,3.540,-9.614 mA
4.000E-5,3.560,-9.617 mA
4.000E-5,3.580,-9.621 mA
4.000E-5,3.600,-9.624 mA
4.000E-5,3.620,-9.628 mA
4.000E-5,3.640,-9.631 mA
4.000E-5,3.660,-9.634 mA
4.000E-5,3.680,-9.638 mA
4.000E-5,3.700,-9.641 mA
4.000E-5,3.720,-9.645 mA
4.000E-5,3.740,-9.648 mA
4.000E-5,3.760,-9.652 mA
4.000E-5,3.780,-9.655 mA
4.000E-5,3.800,-9.659 mA
4.000E-5,3.820,-9.662 mA
4.000E-5,3.840,-9.666 mA
4.000E-5,3.860,-9.669 mA
4.000E-5,3.880,-9.672 mA
4.000E-5,3.900,-9.676 mA
4.000E-5,3.920,-9.679 mA
4.000E-5,3.940,-9.683 mA
4.000E-5,3.960,-9.686 mA
4.000E-5,3.980,-9.690 mA
4.000E-5,4.000,-9.693 mA
4.000E-5,4.020,-9.697 mA
4.000E-5,4.040,-9.700 mA
4.000E-5,4.060,-9.704 mA
4.000E-5,4.080,-9.707 mA
4.000E-5,4.100,-9.710 mA
4.000E-5,4.120,-9.714 mA
4.000E-5,4.140,-9.717 mA
4.000E-5,4.160,-9.721 mA
4.000E-5,4.180,-9.724 mA
4.000E-5,4.200,-9.728 mA
4.000E-5,4.220,-9.731 mA
4.000E-5,4.240,-9.735 mA
4.000E-5,4.260,-9.738 mA
4.000E-5,4.280,-9.741 mA
4.000E-5,4.300,-9.745 mA
4.000E-5,4.320,-9.748 mA
4.000E-5,4.340,-9.752 mA
4.000E-5,4.360,-9.755 mA
4.000E-5,4.380,-9.759 mA
4.000E-5,4.400,-9.762 mA
4.000E-5,4.420,-9.766 mA
4.000E-5,4.440,-9.769 mA
4.000E-5,4.460,-9.773 mA
4.000E-5,4.480,-9.776 mA
4.000E-5,4.500,-9.779 mA
4.000E-5,4.520,-9.783 mA
4.000E-5,4.540,-9.786 mA
4.000E-5,4.560,-9.790 mA
4.000E-5,4.580,-9.793 mA
4.000E-5,4.600,-9.797 mA
4.000E-5,4.620,-9.800 mA
4.000E-5,4.640,-9.804 mA
4.000E-5,4.660,-9.807 mA
4.000E-5,4.680,-9.811 mA
4.000E-5,4.700,-9.814 mA
4.000E-5,4.720,-9.817 mA
4.000E-5,4.740,-9.821 mA
4.000E-5,4.760,-9.824 mA
4.000E-5,4.780,-9.828 mA
4.000E-5,4.800,-9.831 mA
4.000E-5,4.820,-9.835 mA
4.000E-5,4.840,-9.838 mA
4.000E-5,4.860,-9.842 mA
4.000E-5,4.880,-9.845 mA
4.000E-5,4.900,-9.849 mA
4.000E-5,4.920,-9.852 mA
4.000E-5,4.940,-9.855 mA
4.000E-5,4.960,-9.859 mA
4.000E-5,4.980,-9.862 mA
4.000E-5,5.000,-9.866 mA
4.000E-5,5.020,-9.869 mA
4.000E-5,5.040,-9.873 mA
4.000E-5,5.060,-9.876 mA
4.000E-5,5.080,-9.880 mA
4.000E-5,5.100,-9.883 mA
4.000E-5,5.120,-9.887 mA
4.000E-5,5.140,-9.890 mA
4.000E-5,5.160,-9.893 mA
4.000E-5,5.180,-9.897 mA
4.000E-5,5.200,-9.900 mA
4.000E-5,5.220,-9.904 mA
4.000E-5,5.240,-9.907 mA
4.000E-5,5.260,-9.911 mA
4.000E-5,5.280,-9.914 mA
4.000E-5,5.300,-9.918 mA
4.000E-5,5.320,-9.921 mA
4.000E-5,5.340,-9.925 mA
4.000E-5,5.360,-9.928 mA
4.000E-5,5.380,-9.931 mA
4.000E-5,5.400,-9.935 mA
4.000E-5,5.420,-9.938 mA
4.000E-5,5.440,-9.942 mA
4.000E-5,5.460,-9.945 mA
4.000E-5,5.480,-9.949 mA
4.000E-5,5.500,-9.952 mA
4.000E-5,5.520,-9.956 mA
4.000E-5,5.540,-9.959 mA
4.000E-5,5.560,-9.962 mA
4.000E-5,5.580,-9.966 mA
4.000E-5,5.600,-9.969 mA
4.000E-5,5.620,-9.973 mA
4.000E-5,5.640,-9.976 mA
4.000E-5,5.660,-9.980 mA
4.000E-5,5.680,-9.983 mA
4.000E-5,5.700,-9.987 mA
4.000E-5,5.720,-9.990 mA
4.000E-5,5.740,-9.994 mA
4.000E-5,5.760,-9.997 mA
4.000E-5,5.780,-10.00 mA
4.000E-5,5.800,-10.00 mA
4.000E-5,5.820,-10.01 mA
4.000E-5,5.840,-10.01 mA
4.000E-5,5.860,-10.01 mA
4.000E-5,5.880,-10.02 mA
4.000E-5,5.900,-10.02 mA
4.000E-5,5.920,-10.02 mA
4.000E-5,5.940,-10.03 mA
4.000E-5,5.960,-10.03 mA
4.000E-5,5.980,-10.04 mA
4.000E-5,6.000,-10.04 mA
4.500E-5,0.000,153.4 uA
4.500E-5,0.020,-590.1 uA
4.500E-5,0.040,-1.551 mA
4.500E-5,0.060,-2.681 mA
4.500E-5,0.080,-3.910 mA
4.500E-5,0.100,-5.162 mA
4.500E-5,0.120,-6.358 mA
4.500E-5,0.140,-7.425 mA
4.500E-5,0.160,-8.298 mA
4.500E-5,0.180,-8.943 mA
4.500E-5,0.200,-9.369 mA
4.500E-5,0.220,-9.625 mA
4.500E-5,0.240,-9.769 mA
4.500E-5,0.260,-9.848 mA
4.500E-5,0.280,-9.890 mA
4.500E-5,0.300,-9.914 mA
4.500E-5,0.320,-9.929 mA
4.500E-5,0.340,-9.939 mA
4.500E-5,0.360,-9.945 mA
4.500E-5,0.380,-9.951 mA
4.500E-5,0.400,-9.956 mA
4.500E-5,0.420,-9.960 mA
4.500E-5,0.440,-9.964 mA
4.500E-5,0.460,-9.968 mA
4.500E-5,0.480,-9.972 mA
4.500E-5,0.500,-9.976 mA
4.500E-5,0.520,-9.980 mA
4.500E-5,0.540,-9.983 mA
4.500E-5,0.560,-9.987 mA
4.500E-5,0.580,-9.991 mA
4.500E-5,0.600,-9.995 mA
4.500E-5,0.620,-9.999 mA
4.500E-5,0.640,-10.00 mA
4.500E-5,0.660,-10.01 mA
4.500E-5,0.680,-10.01 mA
4.500E-5,0.700,-10.01 mA
4.500E-5,0.720,-10.02 mA
4.500E-5,0.740,-10.02 mA
4.500E-5,0.760,-10.03 mA
4.500E-5,0.780,-10.03 mA
4.500E-5,0.800,-10.03 mA
4.500E-5,0.820,-10.04 mA
4.500E-5,0.840,-10.04 mA
4.500E-5,0.860,-10.04 mA
4.500E-5,0.880,-10.05 mA
4.500E-5,0.900,-10.05 mA
4.500E-5,0.920,-10.06 mA
4.500E-5,0.940,-10.06 mA
4.500E-5,0.960,-10.06 mA
4.500E-5,0.980,-10.07 mA
4.500E-5,1.000,-10.07 mA
4.500E-5,1.020,-10.07 mA
4.500E-5,1.040,-10.08 mA
4.500E-5,1.060,-10.08 mA
4.500E-5,1.080,-10.09 mA
4.500E-5,1.100,-10.09 mA
4.500E-5,1.120,-10.09 mA
4.500E-5,1.140,-10.10 mA
4.500E-5,1.160,-10.10 mA
4.500E-5,1.180,-10.11 mA
4.500E-5,1.200,-10.11 mA
4.500E-5,1.220,-10.11 mA
4.500E-5,1.240,-10.12 mA
4.500E-5,1.260,-10.12 mA
4.500E-5,1.280,-10.12 mA
4.500E-5,1.300,-10.13 mA
4.500E-5,1.320,-10.13 mA
4.500E-5,1.340,-10.14 mA
4.500E-5,1.360,-10.14 mA
4.500E-5,1.380,-10.14 mA
4.500E-5,1.400,-10.15 mA
4.500E-5,1.420,-10.15 mA
4.500E-5,1.440,-10.15 mA
4.500E-5,1.460,-10.16 mA
4.500E-5,1.480,-10.16 mA
4.500E-5,1.500,-10.17 mA
4.500E-5,1.520,-10.17 mA
4.500E-5,1.540,-10.17 mA
4.500E-5,1.560,-10.18 mA
4.500E-5,1.580,-10.18 mA
4.500E-5,1.600,-10.19 mA
4.500E-5,1.620,-10.19 mA
4.500E-5,1.640,-10.19 mA
4.500E-5,1.660,-10.20 mA
4.500E-5,1.680,-10.20 mA
4.500E-5,1.700,-10.20 mA
4.500E-5,1.720,-10.21 mA
4.500E-5,1.740,-10.21 mA
4.500E-5,1.760,-10.22 mA
4.500E-5,1.780,-10.22 mA
4.500E-5,1.800,-10.22 mA
4.500E-5,1.820,-10.23 mA
4.500E-5,1.840,-10.23 mA
4.500E-5,1.860,-10.23 mA
4.500E-5,1.880,-10.24 mA
4.500E-5,1.900,-10.24 mA
4.500E-5,1.920,-10.25 mA
4.500E-5,1.940,-10.25 mA
4.500E-5,1.960,-10.25 mA
4.500E-5,1.980,-10.26 mA
4.500E-5,2.000,-10.26 mA
4.500E-5,2.020,-10.27 mA
4.500E-5,2.040,-10.27 mA
4.500E-5,2.060,-10.27 mA
4.500E-5,2.080,-10.28 mA
4.500E-5,2.100,-10.28 mA
4.500E-5,2.120,-10.28 mA
4.500E-5,2.140,-10.29 mA
4.500E-5,2.160,-10.29 mA
4.500E-5,2.180,-10.30 mA
4.500E-5,2.200,-10.30 mA
4.500E-5,2.220,-10.30 mA
4.500E-5,2.240,-10.31 mA
4.500E-5,2.260,-10.31 mA
4.500E-5,2.280,-10.31 mA
4.500E-5,2.300,-10.32 mA
4.500E-5,2.320,-10.32 mA
4.500E-5,2.340,-10.33 mA
4.500E-5,2.360,-10.33 mA
4.500E-5,2.380,-10.33 mA
4.500E-5,2.400,-10.34 mA
4.500E-5,2.420,-10.34 mA
4.500E-5,2.440,-10.35 mA
4.500E-5,2.460,-10.35 mA
4.500E-5,2.480,-10.35 mA
4.500E-5,2.500,-10.36 mA
4.500E-5,2.520,-10.36 mA
4.500E-5,2.540,-10.36 mA
4.500E-5,2.560,-10.37 mA
4.500E-5,2.580,-10.37 mA
4.500E-5,2.600,-10.38 mA
4.500E-5,2.620,-10.38 mA
4.500E-5,2.640,-10.38 mA
4.500E-5,2.660,-10.39 mA
4.500E-5,2.680,-10.39 mA
4.500E-5,2.700,-10.39 mA
4.500E-5,2.720,-10.40 mA
4.500E-5,2.740,-10.40 mA
4.500E-5,2.760,-10.41 mA
4.500E-5,2.780,-10.41 mA
4.500E-5,2.800,-10.41 mA
4.500E-5,2.820,-10.42 mA
4.500E-5,2.840,-10.42 mA
4.500E-5,2.860,-10.43 mA
4.500E-5,2.880,-10.43 mA
4.500E-5,2.900,-10.43 mA
4.500E-5,2.920,-10.44 mA
4.500E-5,2.940,-10.44 mA
4.500E-5,2.960,-10.44 mA
4.500E-5,2.980,-10.45 mA
4.500E-5,3.000,-10.45 mA
4.500E-5,3.020,-10.46 mA
4.500E-5,3.040,-10.46 mA
4.500E-5,3.060,-10.46 mA
4.500E-5,3.080,-10.47 mA
4.500E-5,3.100,-10.47 mA
4.500E-5,3.120,-10.47 mA
4.500E-5,3.140,-10.48 mA
4.500E-5,3.160,-10.48 mA
4.500E-5,3.180,-10.49 mA
4.500E-5,3.200,-10.49 mA
4.500E-5,3.220,-10.49 mA
4.500E-5,3.240,-10.50 mA
4.500E-5,3.260,-10.50 mA
4.500E-5,3.280,-10.51 mA
4.500E-5,3.300,-10.51 mA
4.500E-5,3.320,-10.51 mA
4.500E-5,3.340,-10.52 mA
4.500E-5,3.360,-10.52 mA
4.500E-5,3.380,-10.52 mA
4.500E-5,3.400,-10.53 mA
4.500E-5,3.420,-10.53 mA
4.500E-5,3.440,-10.54 mA
4.500E-5,3.460,-10.54 mA
4.500E-5,3.480,-10.54 mA
4.500E-5,3.500,-10.55 mA
4.500E-5,3.520,-10.55 mA
4.500E-5,3.540,-10.55 mA
4.500E-5,3.560,-10.56 mA
4.500E-5,3.580,-10.56 mA
4.500E-5,3.600,-10.57 mA
4.500E-5,3.620,-10.57 mA
4.500E-5,3.640,-10.57 mA
4.500E-5,3.660,-10.58 mA
4.500E-5,3.680,-10.58 mA
4.500E-5,3.700,-10.59 mA
4.500E-5,3.720,-10.59 mA
4.500E-5,3.740,-10.59 mA
4.500E-5,3.760,-10.60 mA
4.500E-5,3.780,-10.60 mA
4.500E-5,3.800,-10.60 mA
4.500E-5,3.820,-10.61 mA
4.500E-5,3.840,-10.61 mA
4.500E-5,3.860,-10.62 mA
4.500E-5,3.880,-10.62 mA
4.500E-5,3.900,-10.62 mA
4.500E-5,3.920,-10.63 mA
4.500E-5,3.940,-10.63 mA
4.500E-5,3.960,-10.63 mA
4.500E-5,3.980,-10.64 mA
4.500E-5,4.000,-10.64 mA
4.500E-5,4.020,-10.65 mA
4.500E-5,4.040,-10.65 mA
4.500E-5,4.060,-10.65 mA
4.500E-5,4.080,-10.66 mA
4.500E-5,4.100,-10.66 mA
4.500E-5,4.120,-10.67 mA
4.500E-5,4.140,-10.67 mA
4.500E-5,4.160,-10.67 mA
4.500E-5,4.180,-10.68 mA
4.500E-5,4.200,-10.68 mA
4.500E-5,4.220,-10.68 mA
4.500E-5,4.240,-10.69 mA
4.500E-5,4.260,-10.69 mA
4.500E-5,4.280,-10.70 mA
4.500E-5,4.300,-10.70 mA
4.500E-5,4.320,-10.70 mA
4.500E-5,4.340,-10.71 mA
4.500E-5,4.360,-10.71 mA
4.500E-5,4.380,-10.71 mA
4.500E-5,4.400,-10.72 mA
4.500E-5,4.420,-10.72 mA
4.500E-5,4.440,-10.73 mA
4.500E-5,4.460,-10.73 mA
4.500E-5,4.480,-10.73 mA
4.500E-5,4.500,-10.74 mA
4.500E-5,4.520,-10.74 mA
4.500E-5,4.540,-10.75 mA
4.500E-5,4.560,-10.75 mA
4.500E-5,4.580,-10.75 mA
4.500E-5,4.600,-10.76 mA
4.500E-5,4.620,-10.76 mA
4.500E-5,4.640,-10.76 mA
4.500E-5,4.660,-10.77 mA
4.500E-5,4.680,-10.77 mA
4.500E-5,4.700,-10.78 mA
4.500E-5,4.720,-10.78 mA
4.500E-5,4.740,-10.78 mA
4.500E-5,4.760,-10.79 mA
4.500E-5,4.780,-10.79 mA
4.500E-5,4.800,-10.79 mA
4.500E-5,4.820,-10.80 mA
4.500E-5,4.840,-10.80 mA
4.500E-5,4.860,-10.81 mA
4.500E-5,4.880,-10.81 mA
4.500E-5,4.900,-10.81 mA
4.500E-5,4.920,-10.82 mA
4.500E-5,4.940,-10.82 mA
4.500E-5,4.960,-10.83 mA
4.500E-5,4.980,-10.83 mA
4.500E-5,5.000,-10.83 mA
4.500E-5,5.020,-10.84 mA
4.500E-5,5.040,-10.84 mA
4.500E-5,5.060,-10.84 mA
4.500E-5,5.080,-10.85 mA
4.500E-5,5.100,-10.85 mA
4.500E-5,5.120,-10.86 mA
4.500E-5,5.140,-10.86 mA
4.500E-5,5.160,-10.86 mA
4.500E-5,5.180,-10.87 mA
4.500E-5,5.200,-10.87 mA
4.500E-5,5.220,-10.87 mA
4.500E-5,5.240,-10.88 mA
4.500E-5,5.260,-10.88 mA
4.500E-5,5.280,-10.89 mA
4.500E-5,5.300,-10.89 mA
4.500E-5,5.320,-10.89 mA
4.500E-5,5.340,-10.90 mA
4.500E-5,5.360,-10.90 mA
4.500E-5,5.380,-10.91 mA
4.500E-5,5.400,-10.91 mA
4.500E-5,5.420,-10.91 mA
4.500E-5,5.440,-10.92 mA
4.500E-5,5.460,-10.92 mA
4.500E-5,5.480,-10.92 mA
4.500E-5,5.500,-10.93 mA
4.500E-5,5.520,-10.93 mA
4.500E-5,5.540,-10.94 mA
4.500E-5,5.560,-10.94 mA
4.500E-5,5.580,-10.94 mA
4.500E-5,5.600,-10.95 mA
4.500E-5,5.620,-10.95 mA
4.500E-5,5.640,-10.95 mA
4.500E-5,5.660,-10.96 mA
4.500E-5,5.680,-10.96 mA
4.500E-5,5.700,-10.97 mA
4.500E-5,5.720,-10.97 mA
4.500E-5,5.740,-10.97 mA
4.500E-5,5.760,-10.98 mA
4.500E-5,5.780,-10.98 mA
4.500E-5,5.800,-10.99 mA
4.500E-5,5.820,-10.99 mA
4.500E-5,5.840,-10.99 mA
4.500E-5,5.860,-11.00 mA
4.500E-5,5.880,-11.00 mA
4.500E-5,5.900,-11.00 mA
4.500E-5,5.920,-11.01 mA
4.500E-5,5.940,-11.01 mA
4.500E-5,5.960,-11.02 mA
4.500E-5,5.980,-11.02 mA
4.500E-5,6.000,-11.02 mA
5.000E-5,0.000,165.5 uA
5.000E-5,0.020,-626.5 uA
5.000E-5,0.040,-1.640 mA
5.000E-5,0.060,-2.825 mA
5.000E-5,0.080,-4.113 mA
5.000E-5,0.100,-5.430 mA
5.000E-5,0.120,-6.704 mA
5.000E-5,0.140,-7.860 mA
5.000E-5,0.160,-8.831 mA
5.000E-5,0.180,-9.574 mA
5.000E-5,0.200,-10.08 mA
5.000E-5,0.220,-10.40 mA
5.000E-5,0.240,-10.58 mA
5.000E-5,0.260,-10.68 mA
5.000E-5,0.280,-10.73 mA
5.000E-5,0.300,-10.76 mA
5.000E-5,0.320,-10.78 mA
5.000E-5,0.340,-10.79 mA
5.000E-5,0.360,-10.80 mA
5.000E-5,0.380,-10.80 mA
5.000E-5,0.400,-10.81 mA
5.000E-5,0.420,-10.81 mA
5.000E-5,0.440,-10.82 mA
5.000E-5,0.460,-10.82 mA
5.000E-5,0.480,-10.83 mA
5.000E-5,0.500,-10.83 mA
5.000E-5,0.520,-10.83 mA
5.000E-5,0.540,-10.84 mA
5.000E-5,0.560,-10.84 mA
5.000E-5,0.580,-10.85 mA
5.000E-5,0.600,-10.85 mA
5.000E-5,0.620,-10.86 mA
5.000E-5,0.640,-10.86 mA
5.000E-5,0.660,-10.86 mA
5.000E-5,0.680,-10.87 mA
5.000E-5,0.700,-10.87 mA
5.000E-5,0.720,-10.88 mA
5.000E-5,0.740,-10.88 mA
5.000E-5,0.760,-10.88 mA
5.000E-5,0.780,-10.89 mA
5.000E-5,0.800,-10.89 mA
5.000E-5,0.820,-10.90 mA
5.000E-5,0.840,-10.90 mA
5.000E-5,0.860,-10.90 mA
5.000E-5,0.880,-10.91 mA
5.000E-5,0.900,-10.91 mA
5.000E-5,0.920,-10.92 mA
5.000E-5,0.940,-10.92 mA
5.000E-5,0.960,-10.93 mA
5.000E-5,0.980,-10.93 mA
5.000E-5,1.000,-10.93 mA
5.000E-5,1.020,-10.94 mA
5.000E-5,1.040,-10.94 mA
5.000E-5,1.060,-10.95 mA
5.000E-5,1.080,-10.95 mA
5.000E-5,1.100,-10.95 mA
5.000E-5,1.120,-10.96 mA
5.000E-5,1.140,-10.96 mA
5.000E-5,1.160,-10.97 mA
5.000E-5,1.180,-10.97 mA
5.000E-5,1.200,-10.98 mA
5.000E-5,1.220,-10.98 mA
5.000E-5,1.240,-10.98 mA
5.000E-5,1.260,-10.99 mA
5.000E-5,1.280,-10.99 mA
5.000E-5,1.300,-11.00 mA
5.000E-5,1.320,-11.00 mA
5.000E-5,1.340,-11.00 mA
5.000E-5,1.360,-11.01 mA
5.000E-5,1.380,-11.01 mA
5.000E-5,1.400,-11.02 mA
5.000E-5,1.420,-11.02 mA
5.000E-5,1.440,-11.03 mA
5.000E-5,1.460,-11.03 mA
5.000E-5,1.480,-11.03 mA
5.000E-5,1.500,-11.04 mA
5.000E-5,1.520,-11.04 mA
5.000E-5,1.540,-11.05 mA
5.000E-5,1.560,-11.05 mA
5.000E-5,1.580,-11.05 mA
5.000E-5,1.600,-11.06 mA
5.000E-5,1.620,-11.06 mA
5.000E-5,1.640,-11.07 mA
5.000E-5,1.660,-11.07 mA
5.000E-5,1.680,-11.08 mA
5.000E-5,1.700,-11.08 mA
5.000E-5,1.720,-11.08 mA
5.000E-5,1.740,-11.09 mA
5.000E-5,1.760,-11.09 mA
5.000E-5,1.780,-11.10 mA
5.000E-5,1.800,-11.10 mA
5.000E-5,1.820,-11.10 mA
5.000E-5,1.840,-11.11 mA
5.000E-5,1.860,-11.11 mA
5.000E-5,1.880,-11.12 mA
5.000E-5,1.900,-11.12 mA
5.000E-5,1.920,-11.12 mA
5.000E-5,1.940,-11.13 mA
5.000E-5,1.960,-11.13 mA
5.000E-5,1.980,-11.14 mA
5.000E-5,2.000,-11.14 mA
5.000E-5,2.020,-11.15 mA
5.000E-5,2.040,-11.15 mA
